iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
1502;1;3490.0;100.0;5780;[0.06626297577854671, 0.193598615916955, 0.4108996539792388, 0.3292387543252595];0.7407292111442686;0.6901006072947413;0.6990156519154378
1503;1;3468.0;100.0;5815;[0.043852106620808254, 0.1650902837489252, 0.45606190885640585, 0.3349957007738607];0.8550338593625346;0.7666214320041478;0.7693597221137626
1504;1;3389.0;100.0;5756;[0.04933981931897151, 0.1909312022237665, 0.4369353717859625, 0.3227936066712995];0.5585070201840117;0.6552475008677247;0.6374144802101326
1505;1;3396.0;100.0;5820;[0.07336769759450172, 0.2231958762886598, 0.39570446735395187, 0.3077319587628866];0.35409208809680026;0.5573558657896479;0.5604252973379534
1506;1;3424.0;100.0;5771;[0.06255415006064807, 0.22578409287818402, 0.3841621902616531, 0.3274995667995148];0.1587507556215377;0.4889599576755063;0.4582290293921011
1507;1;3457.0;101.0;5798;[0.05036219385995171, 0.20834770610555364, 0.41393583994480854, 0.3273542600896861];0.06514254762624139;0.45026622030828045;0.4527542355778258
1508;1;3506.0;100.0;5797;[0.06089356563739865, 0.2071761255821977, 0.3793341383474211, 0.3525961704329826];0.25886534135444333;0.5163131173055948;0.5424384627120278
1509;1;3433.0;100.0;6015;[0.04372402327514547, 0.20066500415627597, 0.41878636741479636, 0.3368246051537822];0.504982602540412;0.6272582334764859;0.6154888745695952
151;1;3486.0;100.0;6008;[0.019307589880159785, 0.1151797603195739, 0.39314247669773633, 0.47237017310252993];0.33808217186121003;0.6212529556527293;0.6112325512127896
1510;1;3299.0;100.0;6065;[0.039736191261335534, 0.16471558120362736, 0.44286892003297607, 0.352679307502061];0.6835738214111711;0.6885479537740394;0.6718263857943418
1511;1;3380.0;100.0;5924;[0.03578663065496286, 0.1547940580688724, 0.4323092505064146, 0.3771100607697502];0.9151943108562924;0.7467428394179367;0.7474898136580722
1512;1;3413.0;100.0;5811;[0.04560316640853554, 0.1767337807606264, 0.43348821201170196, 0.34417484081913613];0.66488948730396;0.669373733072408;0.6587356212128754
1513;1;3467.0;100.0;5995;[0.04487072560467056, 0.1688073394495413, 0.43836530442035027, 0.34795663052543785];0.4200972715521049;0.5966943386626834;0.581996458532534
1514;1;3425.0;100.0;5936;[0.03773584905660377, 0.18143530997304583, 0.39858490566037735, 0.382243935309973];0.1797530768148201;0.4671101559244038;0.48516438237925297
1515;1;3367.0;100.0;6020;[0.03986710963455149, 0.19485049833887044, 0.41445182724252494, 0.35083056478405317];0.03993232498019053;0.4139841200090416;0.41386197640973144
1516;1;3392.0;100.0;5802;[0.03447087211306446, 0.1592554291623578, 0.4057221647707687, 0.40055153395380905];0.23454802124446023;0.5059009199713302;0.504425548168946
1517;1;3369.0;100.0;5839;[0.047268367871210824, 0.17485870868299366, 0.4213050179825313, 0.3565679054632643];0.48933967492260316;0.6054716464447443;0.6113208196532344
1518;1;3331.0;100.0;6004;[0.03397734843437708, 0.16122584943371085, 0.4353764157228514, 0.3694203864090606];0.7257819619524667;0.7230908130637016;0.7184446425165131
1519;1;3307.0;100.0;5801;[0.03240820548181348, 0.13894156179968972, 0.46802275469746596, 0.36062747802103085];0.8936200263441217;0.7325656496579688;0.7220168563079779
152;1;3431.0;100.0;6020;[0.02142857142857143, 0.11760797342192691, 0.4186046511627907, 0.44235880398671096];0.6037429192381844;0.7159453142547786;0.7192336525884504
1520;1;3387.0;100.0;5853;[0.03912523492226209, 0.16880232359473774, 0.4457543140269947, 0.3463181274560055];0.6862815766392002;0.6743201479586676;0.6648497545223896
1521;1;3460.0;100.0;5879;[0.04796734138458922, 0.16703521006973976, 0.42813403640074843, 0.3568634121449226];0.42106459841067234;0.5910545529617635;0.5878615667615045
1522;1;3362.0;100.0;5834;[0.0454233801851217, 0.18872128899554336, 0.41892355159410355, 0.3469317792252314];0.16589531568136784;0.4829497960524587;0.4668450459522831
1523;1;3418.0;100.0;5876;[0.0566712049012934, 0.18073519400953028, 0.38750850918992513, 0.3750850918992512];0.01260224147220502;0.4297140388338917;0.3817999202402938
1524;1;3502.0;100.0;5940;[0.05875420875420875, 0.20707070707070707, 0.4126262626262626, 0.32154882154882153];0.19122082780394614;0.49313901973835084;0.5140092516591654
1525;1;3434.0;100.0;5933;[0.05511545592449014, 0.19737063879993258, 0.3962582167537502, 0.3512556885218271];0.43551861511959206;0.6033823521079814;0.5865742982427931
1526;1;3500.0;100.0;5828;[0.054392587508579275, 0.1873713109128346, 0.40545641729581333, 0.35277968428277284];0.736830356328667;0.7096553293946735;0.7137411838310105
1527;1;3411.0;100.0;5870;[0.03798977853492334, 0.17427597955706986, 0.46098807495741057, 0.3267461669505963];0.910015888832985;0.7561192846315086;0.747859833433458
1528;1;3547.0;100.0;5984;[0.04946524064171123, 0.1970254010695187, 0.4450200534759358, 0.3084893048128342];0.64377323537836;0.6779290992381355;0.6858867399798315
1529;1;3502.0;100.0;5841;[0.04656736860126691, 0.19140558123608972, 0.41688067111795923, 0.34514637904468415];0.3672984500378585;0.5787637832540454;0.5437204554828482
153;1;3374.0;100.0;5851;[0.012647410699025807, 0.08545547769612032, 0.4129208682276534, 0.48897624337720047];0.8417252521339692;0.7852268944456354;0.7898378351186802
1530;1;3464.0;100.0;5930;[0.061888701517706576, 0.20809443507588532, 0.4155143338954469, 0.3145025295109612];0.18329697413902538;0.5036262921355688;0.48399112705635505
1531;1;3418.0;100.0;5977;[0.05839049690480174, 0.24577547264513971, 0.391835368914171, 0.30399866153588756];0.01988845429449515;0.4417091552157953;0.41065207080814253
1532;1;3508.0;101.0;5978;[0.07678153228504517, 0.218802275008364, 0.3981264637002342, 0.30628972900635665];0.280653738023361;0.521633504360192;0.5723479489578138
1533;1;3565.0;101.0;5875;[0.04748936170212766, 0.21174468085106382, 0.4280851063829787, 0.3126808510638298];0.5109604964488427;0.6181644124188146;0.6267646732399678
1534;1;3512.0;100.0;5901;[0.06168446026097272, 0.1843755295712591, 0.4450093204541603, 0.3089306897136079];0.7056201255767786;0.7072617726273409;0.6984344637215665
1535;1;3493.0;100.0;5721;[0.06764551651809124, 0.19052613179514072, 0.42824680999825204, 0.313581541688516];0.8672055481927329;0.7605658171367525;0.7696449294593423
1536;1;3487.0;100.0;5904;[0.0768970189701897, 0.21510840108401083, 0.426659891598916, 0.28133468834688347];0.5913845858148493;0.6710709474736395;0.689789897260981
1537;1;3590.0;100.0;5717;[0.09690397061395838, 0.2312401609235613, 0.38149379044953646, 0.29036207801294384];0.3913722565682767;0.5883020708776414;0.5903557750200563
1538;1;3659.0;100.0;5780;[0.10501730103806228, 0.27076124567474047, 0.3785467128027682, 0.24567474048442905];0.18382887553957042;0.48686088615665274;0.5296218212757492
1539;1;3534.0;100.0;5940;[0.13097643097643097, 0.2207070707070707, 0.33956228956228957, 0.3087542087542088];0.03268157919385827;0.44291670089761365;0.43691115318886475
154;1;3367.0;100.0;5872;[0.015497275204359673, 0.08889645776566757, 0.44005449591280654, 0.4555517711171662];0.743319345639421;0.7553108615258414;0.7549016935691625
1540;1;3611.0;100.0;5781;[0.1401141670991178, 0.22989102231447847, 0.357204635876146, 0.27279017471025774];0.24310054036051248;0.5446068421719718;0.5460726630379156
1541;1;3629.0;100.0;5965;[0.11416596814752725, 0.26202849958088853, 0.3696563285834032, 0.25414920368818106];0.46716654572326366;0.6822729517769405;0.6332039965458723
1542;1;3554.0;100.0;5769;[0.09464378575143005, 0.26226382388628877, 0.3945224475645692, 0.2485699427977119];0.6527565028459457;0.7031661263845522;0.691018446721914
1543;1;3588.0;100.0;5734;[0.13620509243111267, 0.2826996860830136, 0.37059644227415417, 0.21049877921171956];0.9650359941524422;0.8354711172557331;0.8438699910343792
1544;1;3526.0;100.0;5757;[0.1189855827688032, 0.2720166753517457, 0.36529442417926006, 0.24370331770019107];0.6377291238366538;0.7305632875488343;0.7259302720341733
1545;1;3549.0;100.0;5787;[0.14135130464834975, 0.2875410402626577, 0.363573526870572, 0.2075341282184206];0.4147854523142088;0.6327253443938544;0.6125625464129697
1546;1;3598.0;100.0;5802;[0.18045501551189244, 0.27387107893829715, 0.3259220958290245, 0.21975180972078592];0.2039974295791253;0.5254075161182304;0.5094871477337618
1547;1;3616.0;100.0;6013;[0.23016796939963413, 0.31714618326958255, 0.28055878928987193, 0.17212705804091136];0.023580437544817003;0.4550028654596422;0.45080506617410127
1548;1;3544.0;100.0;5931;[0.16944865958523014, 0.30652503793626706, 0.3304670375990558, 0.19355926487944697];0.2351608008874813;0.5551053855251266;0.5555891953403711
1549;1;3651.0;100.0;5916;[0.16142663962136578, 0.30003380662609874, 0.3439824205544287, 0.19455713319810683];0.48334672291642333;0.6531274039806774;0.6566272111828325
155;1;3318.0;100.0;5778;[0.021806853582554516, 0.10661128418137764, 0.4134648667358948, 0.4581169955001731];0.5358532298214022;0.6619111540995126;0.6570215340995461
1550;1;3592.0;100.0;6015;[0.1542809642560266, 0.3052369077306733, 0.3496259351620948, 0.1908561928512053];0.7416138361119647;0.7660496247449897;0.7568089750414577
1551;1;3560.0;100.0;5762;[0.10326275598750434, 0.29000347101700796, 0.3792086081221798, 0.22752516487330787];0.933649529516286;0.8180748794896948;0.8214608388484838
1552;1;3590.0;100.0;5897;[0.13532304561641512, 0.2796337120569781, 0.36323554349669324, 0.22180769882991352];0.6922603561885189;0.7300173259547726;0.7340047022856329
1553;1;3612.0;100.0;5899;[0.11476521444312596, 0.27123241227326667, 0.3780301746058654, 0.235972198677742];0.4437207885871944;0.6500656660733541;0.6353777515202504
1554;1;3500.0;100.0;5854;[0.08848650495387769, 0.22702425691834643, 0.36385377519644685, 0.320635462931329];0.20011360883156967;0.5064108675509246;0.4907123492354845
1555;1;3571.0;100.0;5967;[0.14479638009049775, 0.2681414446120328, 0.33618233618233617, 0.25087983911513323];0.022974591808453577;0.4449308711522529;0.4561048099146187
1556;1;3633.0;100.0;5821;[0.08125751589074043, 0.2348393746778904, 0.3745060986084865, 0.3093970108228827];0.24309104398331638;0.5323779691698916;0.5392298290199179
1557;1;3573.0;100.0;5802;[0.08531540847983454, 0.24922440537745605, 0.39141675284384697, 0.27404343329886244];0.4540035245674179;0.6309857652836162;0.6290333724693401
1558;1;3493.0;100.0;5807;[0.06268296883072154, 0.2152574479076976, 0.4088169450662993, 0.31324263819528153];0.7023693262292573;0.7324806938542362;0.7345014576061821
1559;1;3584.0;100.0;5828;[0.06451612903225806, 0.22477693891557995, 0.4257035003431709, 0.28500343170899106];0.9479240591495822;0.8273010159656761;0.8293396804079773
156;1;3410.0;100.0;5867;[0.020794273052667463, 0.14879836372933355, 0.4048065450826658, 0.42560081813533324];0.284492944447153;0.5551490947132802;0.5799450409548756
1560;1;3460.0;100.0;6018;[0.07992688600864074, 0.2218344965104686, 0.39797274842140246, 0.3002658690594882];0.7093498501509096;0.7223255913829991;0.7100170563648357
1561;1;3487.0;100.0;5784;[0.052904564315352696, 0.18810511756569848, 0.42081604426002767, 0.3381742738589212];0.47521747148950194;0.633466249243007;0.6229924418632605
1562;1;3434.0;101.0;5976;[0.07396251673360107, 0.20080321285140562, 0.40913654618473894, 0.31609772423025434];0.20438210027438702;0.5281099746698665;0.5028229777479999
1563;1;3498.0;100.0;5842;[0.07771311194796303, 0.24392331393358438, 0.37880862718247177, 0.29955494693598084];0.027363154118827417;0.42991357744561703;0.4414916111276674
1564;1;3441.0;100.0;5943;[0.052330472825172475, 0.20141342756183744, 0.4016489988221437, 0.3446071007908464];0.219675403706638;0.5148435878291304;0.5000437488045338
1565;1;3618.0;100.0;5972;[0.038010716677829876, 0.1729738780977897, 0.42364367046215673, 0.36537173476222373];0.44170198508591396;0.5752412660421727;0.6112032008286221
1566;1;3435.0;100.0;5914;[0.04345620561379777, 0.19732837335136963, 0.42154210348326004, 0.33767331755157254];0.6967815932976718;0.7279878502444143;0.7191732683260983
1567;1;3451.0;100.0;5784;[0.038381742738589214, 0.15024204702627939, 0.44968879668049794, 0.36168741355463346];0.9950025560319626;0.8051936736698869;0.8039564726727091
1568;1;3460.0;100.0;6021;[0.03952831755522338, 0.16093672147483806, 0.4057465537286165, 0.393788407241322];0.6731727653771181;0.6806606013454236;0.668055740024052
1569;1;3411.0;100.0;5947;[0.04102909029762906, 0.18345384227341516, 0.41045905498570706, 0.3650580124432487];0.43251106146117313;0.5917776473120999;0.6162602022770823
157;1;3369.0;100.0;5986;[0.01119278316070832, 0.14634146341463414, 0.43752088205813566, 0.4049448713665219];0.08481352333114059;0.47262472591736204;0.4852784445711032
1570;1;3398.0;100.0;5883;[0.041815400305966345, 0.1730409654937957, 0.4144144144144144, 0.37072921978582357];0.20501665469555;0.4878790299545329;0.5051670946877274
1571;1;3371.0;100.0;5949;[0.025550512691208605, 0.17986216170785005, 0.4151958312321399, 0.3793914943688015];0.00405627280025066;0.4117234117855128;0.43227809355001867
1572;1;3407.0;100.0;5860;[0.06399317406143344, 0.2030716723549488, 0.3841296928327645, 0.3488054607508532];0.20596561748183792;0.5107571191622596;0.4959374051314839
1573;1;3401.0;100.0;5910;[0.04297800338409476, 0.17208121827411169, 0.416751269035533, 0.3681895093062606];0.4347619511812294;0.6196276365888599;0.5996023012545231
1574;1;3366.0;100.0;5783;[0.029915268891578764, 0.15683901089399965, 0.42555766902991526, 0.38768805118450633];0.6751229146158564;0.6599613928256853;0.6553611487977933
1575;1;3384.0;100.0;5914;[0.025532634426783902, 0.14474129184984783, 0.4447074737910044, 0.38501859993236387];0.976836759927356;0.7864469191409362;0.7851179463092148
1576;1;3279.0;100.0;6063;[0.026389576117433613, 0.16015174006267524, 0.4375721589971961, 0.375886524822695];0.7163613427676855;0.7078712687130053;0.7197562081673127
1577;1;3405.0;100.0;6016;[0.0234375, 0.1424534574468085, 0.4471409574468085, 0.386968085106383];0.4702843375558919;0.5905537180371613;0.5920690372434995
1578;1;3309.0;100.0;5878;[0.037767948281728476, 0.17352841102415786, 0.4132357944879211, 0.37546784620619256];0.20535909441412442;0.49756837292589756;0.4869650425465842
1579;1;3360.0;100.0;6088;[0.03055190538764783, 0.1976018396846255, 0.3820630749014455, 0.3897831800262812];0.00981577670709946;0.4384174864613171;0.3975647035958012
158;1;3362.0;100.0;5939;[0.018353258124263343, 0.12729415726553292, 0.4071392490318235, 0.4472133355783802];0.18064870622882234;0.4835173475999313;0.5185701355259179
1580;1;3360.0;100.0;5917;[0.02889978029406794, 0.1722156498225452, 0.41287814770998815, 0.3860064221733987];0.21961216632462682;0.4971196860299673;0.49250160339316906
1581;1;3404.0;100.0;5899;[0.03373453127648754, 0.16731649432107137, 0.42363112391930835, 0.3753178504831327];0.3997186655830448;0.5904992382918967;0.6101214096989449
1582;1;3324.0;100.0;6051;[0.03305238803503553, 0.17269872748306064, 0.4414146422078995, 0.3528342422740043];0.64709408271159;0.6625266979347129;0.6833300555814064
1583;1;3432.0;100.0;5975;[0.02209205020920502, 0.12217573221757322, 0.4376569037656904, 0.4180753138075314];0.9407009132132036;0.797093097199413;0.8016603601209356
1584;1;3312.0;100.0;5936;[0.0272911051212938, 0.1391509433962264, 0.4528301886792453, 0.3807277628032345];0.732749873848697;0.7064740973012139;0.7015035662972953
1585;1;3339.0;100.0;5868;[0.03408316291751875, 0.16189502385821405, 0.4439331970006817, 0.36008861622358557];0.47955101956277274;0.6084821003832603;0.6118711444583295
1586;1;3445.0;100.0;5862;[0.03309450699419993, 0.16786079836233367, 0.4116342545206414, 0.387410440122825];0.22170782088609556;0.5138234765940092;0.5139779241174327
1587;1;3393.0;100.0;5830;[0.03053173241852487, 0.18198970840480275, 0.4118353344768439, 0.37564322469982847];0.024576811960416077;0.4406793313023374;0.41278745045281173
1588;1;3467.0;100.0;5848;[0.036935704514363885, 0.1896374829001368, 0.4162106703146375, 0.35721614227086185];0.19749719139373914;0.504928014279088;0.4851237003015165
1589;1;3531.0;100.0;5891;[0.04702087930741809, 0.1930062807672721, 0.41979290443048717, 0.3401799354948226];0.42141538798979933;0.6194842024404948;0.6083060739876694
159;1;3322.0;100.0;5940;[0.01632996632996633, 0.12794612794612795, 0.4222222222222222, 0.4335016835016835];0.35093233146812125;0.5872497557771896;0.6080242702272597
1590;1;3383.0;100.0;5860;[0.042662116040955635, 0.15784982935153583, 0.44744027303754264, 0.35204778156996586];0.6888202253710805;0.6577873139346944;0.664571497683294
1591;1;3381.0;100.0;5765;[0.029314830875975716, 0.15715524718126625, 0.43174327840416304, 0.381786643538595];0.9290693854006961;0.8027626701793509;0.8024086738747251
1592;1;3398.0;100.0;5768;[0.04472954230235784, 0.157246879334258, 0.4143550624133148, 0.38366851595006934];0.757664893484448;0.7402599876495921;0.7378721927739693
1593;1;3511.0;100.0;5873;[0.04546228503320279, 0.1794653499063511, 0.4221011408138941, 0.35297122424655203];0.4467563077626228;0.6091675157202104;0.6005078796251985
1594;1;3546.0;100.0;5835;[0.06255355612682091, 0.2027420736932305, 0.4023993144815767, 0.3323050556983719];0.22356355840575148;0.5589965038123156;0.5405158682294174
1595;1;3427.0;100.0;5764;[0.03816793893129771, 0.1993407356002776, 0.40111034004163776, 0.3613809854267869];0.02502405566390298;0.4236130771137506;0.43747437248028825
1596;1;3496.0;100.0;5942;[0.046785594076068665, 0.1866374957926624, 0.4035678222820599, 0.36300908784920904];0.18573458471103366;0.5127056374389555;0.49788569467830374
1597;1;3450.0;100.0;5872;[0.06777929155313352, 0.19737738419618528, 0.40616485013623976, 0.3286784741144414];0.3876983681183623;0.6007784404752147;0.601418489264619
